Customer_ID,Age,Gender,Driving_Experience,Vehicle_Type,Vehicle_Age,Region_Code,Annual_Premium,Policy_Tenure,Previous_Claims,Accidents_Reported,Claim_Amount_Last_Year,Vehicle_Damage,High_Risk
CUST014931,35.0,Female,44.0,SUV,14,25,326.72,1,1,0,15.42,No,0
CUST014932,24.0,Male,40.0,Hatchback,1,26,467.56,10,0,0,429.23,Yes,0
CUST014933,18.0,Male,49.0,Sedan,14,22,413.76,3,0,0,261.93,No,0
CUST014934,22.0,Female,9.0,Sedan,12,21,143.95,6,2,0,1452.45,Yes,0
CUST014935,59.0,Female,44.0,Hatchback,5,11,560.82,3,0,0,111.61,Yes,0
CUST014936,31.0,Female,42.0,SUV,15,27,375.3,6,0,2,637.95,No,0
CUST014937,18.0,Female,17.0,Sedan,4,38,258.25,6,0,0,2140.14,No,0
CUST014938,29.0,Male,40.0,Sedan,8,11,518.96,5,0,0,112.53,No,0
CUST014939,36.0,Male,18.0,Truck,9,48,229.36,10,1,2,174.09,No,0
CUST014940,19.0,Male,42.0,SUV,14,47,397.69,5,0,0,418.9,No,0
CUST014941,31.0,Male,49.0,SUV,8,25,305.15,2,1,0,495.49,No,0
CUST014942,20.0,Female,26.0,Truck,14,34,418.85,10,1,0,57.24,No,0
CUST014943,68.0,Female,7.0,Hatchback,1,18,413.63,7,0,0,322.44,No,0
CUST014944,52.0,Male,17.0,Sedan,6,20,372.65,5,0,1,819.34,Yes,0
CUST014945,30.0,Male,45.0,SUV,5,15,471.1,8,2,1,565.71,Yes,1
CUST014946,66.0,Male,29.0,Sedan,4,14,565.46,5,2,0,1577.73,Yes,0
CUST014947,20.0,Male,24.0,Truck,6,10,314.01,5,1,0,470.38,No,0
CUST014948,31.0,Male,50.0,SUV,14,40,348.89,6,0,1,88.15,Yes,0
CUST014949,51.0,Female,0.0,Truck,5,2,301.94,2,0,0,856.74,Yes,0
CUST014950,62.0,Male,37.0,Truck,11,46,387.2,0,1,0,498.03,Yes,0
CUST014951,26.0,Female,17.0,Sedan,7,23,447.23,9,0,0,212.05,Yes,0
CUST014952,27.0,Female,48.0,Hatchback,10,4,615.95,0,2,0,373.16,Yes,0
CUST014953,25.0,Female,13.0,SUV,3,15,354.87,2,1,0,143.56,No,0
CUST014954,46.0,Female,12.0,Sedan,7,49,393.91,9,0,0,412.19,Yes,0
CUST014955,56.0,Female,46.0,Hatchback,8,44,470.0,1,1,0,242.28,No,0
CUST014956,50.0,Male,24.0,Hatchback,9,15,437.19,6,0,0,439.09,Yes,0
CUST014957,40.0,Male,7.0,Truck,14,40,439.3,5,0,0,145.14,No,0
CUST014958,25.0,Male,18.0,Sedan,0,29,587.32,2,1,0,152.41,No,0
CUST014959,57.0,Female,39.0,Hatchback,13,33,485.48,4,1,0,235.29,No,0
CUST014960,55.0,Female,48.0,Hatchback,11,7,489.8,5,0,1,69.11,No,0
CUST014961,40.0,Female,40.0,Truck,2,18,315.93,0,0,1,1471.45,Yes,0
CUST014962,67.0,Male,49.0,Sedan,10,22,473.35,9,0,0,332.44,Yes,0
CUST014963,53.0,Male,40.0,SUV,13,25,264.43,1,0,0,398.6,Yes,0
CUST014964,60.0,Male,2.0,SUV,3,4,401.93,4,0,0,139.65,No,0
CUST014965,37.0,Male,28.0,SUV,5,45,325.4,6,1,0,1605.29,No,0
CUST014966,65.0,Male,15.0,Hatchback,15,5,386.23,8,0,0,431.96,Yes,0
CUST014967,29.0,Female,6.0,Hatchback,7,12,458.69,5,1,0,86.21,Yes,0
CUST014968,53.0,Female,48.0,Truck,11,22,326.38,9,0,0,464.83,Yes,0
CUST014969,26.0,Male,20.0,Truck,7,41,285.35,8,1,1,549.8,Yes,0
CUST014970,50.0,Male,45.0,Hatchback,9,23,429.48,1,0,1,20.82,No,0
CUST014971,,Male,,Truck,5,4,,5,0,0,,,1
CUST014972,,Male,,Sedan,1,27,,1,0,0,,,1
CUST014973,18.0,Male,38.0,SUV,5,2,442.28,4,0,0,588.46,Yes,0
CUST014974,69.0,Female,23.0,SUV,1,40,415.26,6,0,0,1362.26,No,0
CUST014975,41.0,Female,47.0,Truck,0,36,309.59,1,1,1,332.74,Yes,0
CUST014976,46.0,Female,29.0,Sedan,7,19,279.69,3,2,1,52.78,Yes,0
CUST014977,,Male,,Truck,0,8,,10,1,0,,,1
CUST014978,,Female,,SUV,11,26,,9,0,1,,,1
CUST014979,42.0,Female,9.0,Sedan,0,15,382.81,1,0,0,58.5,Yes,0
CUST014980,46.0,Female,10.0,Sedan,11,6,584.22,4,2,0,341.55,No,0
CUST014981,,Female,,SUV,12,16,,7,0,0,,,1
CUST014982,44.0,Female,49.0,Truck,2,44,519.51,2,0,0,121.96,No,0
CUST014983,68.0,Male,47.0,Truck,0,47,394.25,5,0,0,700.91,No,0
CUST014984,,Male,,Truck,5,47,,1,0,0,,,1
CUST014985,37.0,Male,13.0,Truck,8,24,457.73,8,1,0,51.34,Yes,0
CUST014986,21.0,Female,31.0,SUV,5,6,375.22,1,0,1,69.19,Yes,0
CUST014987,39.0,Male,25.0,SUV,14,15,463.67,1,1,0,171.48,No,0
CUST014988,24.0,Female,20.0,Hatchback,7,3,402.35,0,0,1,77.13,Yes,0
CUST014989,35.0,Male,4.0,Hatchback,3,44,398.76,3,0,1,387.34,No,0
CUST014990,27.0,Male,46.0,Truck,4,27,378.72,1,1,1,91.47,No,0
CUST014991,48.0,Female,11.0,Truck,4,46,309.21,4,0,0,260.91,Yes,0
CUST014992,43.0,Male,28.0,SUV,14,50,519.58,5,0,1,39.92,Yes,0
CUST014993,,Female,,SUV,11,4,,7,2,2,,,1
CUST014994,62.0,Male,24.0,Truck,13,7,386.56,2,0,0,492.85,Yes,0
CUST014995,43.0,Male,15.0,Hatchback,5,38,428.92,7,0,0,111.42,No,1
CUST014996,42.0,Female,30.0,Truck,12,37,118.36,10,1,0,514.46,No,0
CUST014997,69.0,Female,19.0,Sedan,12,26,312.69,8,0,0,1265.56,No,0
CUST014998,35.0,Female,30.0,Truck,8,7,632.34,9,1,0,1898.75,Yes,0
CUST014999,41.0,Female,10.0,SUV,12,2,464.22,9,1,0,239.0,Yes,0
CUST015000,61.0,Male,31.0,SUV,0,43,456.6,7,1,1,450.23,Yes,0
CUST015001,32.0,Male,47.0,SUV,8,40,503.28,0,0,0,346.58,No,1
CUST015002,,Male,,SUV,5,28,,6,0,0,,,1
CUST015003,60.0,Female,22.0,Sedan,9,29,526.46,8,0,0,81.01,No,0
CUST015004,42.0,Female,7.0,SUV,7,48,435.36,10,1,0,258.38,Yes,0
CUST015005,52.0,Male,1.0,SUV,14,42,305.7,5,0,0,1846.49,No,0
CUST015006,41.0,Female,26.0,Hatchback,2,1,534.55,7,0,0,1062.49,No,0
CUST015007,63.0,Male,35.0,Hatchback,8,18,310.31,8,0,1,393.02,Yes,0
CUST015008,57.0,Female,34.0,Sedan,8,19,358.77,2,2,1,30.58,Yes,0
CUST015009,70.0,Male,22.0,Hatchback,15,48,392.62,1,0,0,395.3,No,0
CUST015010,55.0,Male,40.0,SUV,15,45,326.96,1,0,0,505.29,No,0
CUST015011,38.0,Female,47.0,Hatchback,14,20,311.77,3,1,0,1363.77,Yes,0
CUST015012,18.0,Male,12.0,Truck,15,30,386.0,1,0,0,222.4,No,0
CUST015013,43.0,Male,30.0,Truck,11,30,305.99,1,1,1,196.44,Yes,0
CUST015014,27.0,Male,44.0,Truck,10,7,448.07,4,0,1,74.06,Yes,0
CUST015015,43.0,Male,29.0,SUV,6,22,367.22,9,0,0,75.21,Yes,0
CUST015016,19.0,Male,5.0,SUV,1,23,296.72,6,0,1,839.7,No,0
CUST015017,57.0,Female,19.0,Truck,15,35,433.59,7,0,0,228.73,No,0
CUST015018,31.0,Female,25.0,SUV,14,15,375.08,10,2,1,776.81,Yes,0
CUST015019,50.0,Female,35.0,SUV,6,35,475.77,9,1,0,859.0,No,0
CUST015020,56.0,Male,18.0,Sedan,4,10,478.94,3,0,0,556.4,Yes,0
CUST015021,18.0,Male,21.0,SUV,5,24,411.98,8,0,0,1259.67,Yes,0
CUST015022,47.0,Male,11.0,SUV,15,38,719.28,6,3,0,184.28,No,0
CUST015023,54.0,Female,2.0,Hatchback,8,3,478.06,1,0,0,320.69,Yes,0
CUST015024,35.0,Female,4.0,Sedan,2,49,480.06,0,0,1,408.67,Yes,0
CUST015025,47.0,Female,4.0,Sedan,14,45,284.76,8,0,1,556.12,Yes,0
CUST015026,44.0,Male,42.0,Sedan,2,16,308.12,3,0,0,881.92,Yes,0
CUST015027,66.0,Male,22.0,Truck,15,28,465.04,2,0,1,98.82,Yes,0
CUST015028,,Male,,Truck,2,26,,5,1,0,,,1
CUST015029,47.0,Female,48.0,Sedan,8,8,539.57,9,0,0,257.33,Yes,0
CUST015030,62.0,Female,38.0,Truck,12,34,322.62,9,0,0,849.62,No,0
CUST015031,70.0,Male,6.0,SUV,10,26,241.93,3,0,1,179.41,Yes,1
CUST015032,53.0,Male,34.0,Hatchback,2,7,219.51,8,0,1,4.64,Yes,0
CUST015033,38.0,Female,37.0,SUV,5,36,564.06,7,0,0,357.56,Yes,0
CUST015034,33.0,Male,13.0,Hatchback,10,31,457.31,2,0,0,2070.75,No,0
CUST015035,34.0,Female,16.0,Sedan,15,30,469.42,10,1,0,702.26,Yes,0
CUST015036,35.0,Male,6.0,SUV,15,39,358.09,4,2,0,1028.06,Yes,0
CUST015037,51.0,Male,19.0,Truck,3,45,207.6,4,0,0,1482.21,Yes,0
CUST015038,38.0,Female,33.0,Truck,9,23,307.79,2,1,1,1185.19,No,0
CUST015039,29.0,Male,29.0,Truck,4,16,315.37,1,3,0,478.21,Yes,0
CUST015040,48.0,Male,49.0,Hatchback,11,26,286.81,6,0,0,230.65,No,0
CUST015041,27.0,Female,39.0,SUV,14,21,360.84,3,0,0,144.53,No,0
CUST015042,58.0,Female,12.0,Sedan,12,13,298.7,9,0,1,1230.87,No,0
CUST015043,21.0,Male,50.0,Sedan,3,26,431.62,8,0,0,296.57,Yes,0
CUST015044,32.0,Female,5.0,Sedan,15,9,282.84,1,2,0,346.46,Yes,0
CUST015045,70.0,Female,50.0,Truck,15,6,341.38,7,3,1,51.16,Yes,0
CUST015046,59.0,Male,26.0,Truck,2,22,445.24,7,1,0,107.95,No,0
CUST015047,58.0,Male,17.0,Hatchback,6,20,424.26,0,0,0,1419.37,Yes,0
CUST015048,45.0,Female,23.0,Hatchback,9,24,392.65,10,0,0,1534.26,No,0
CUST015049,24.0,Female,31.0,SUV,7,25,313.0,5,0,0,127.38,No,0
CUST015050,,Male,,Hatchback,0,33,,2,0,0,,,1
CUST015051,46.0,Female,25.0,Sedan,12,42,354.79,4,0,0,558.55,No,0
CUST015052,51.0,Female,33.0,Sedan,4,19,323.84,0,1,0,612.72,Yes,0
CUST015053,69.0,Male,20.0,Truck,9,39,470.72,0,1,0,268.42,Yes,0
CUST015054,69.0,Male,27.0,Hatchback,11,8,542.82,1,0,0,252.73,No,1
CUST015055,47.0,Female,4.0,Hatchback,12,12,420.08,10,0,0,1099.23,Yes,0
CUST015056,44.0,Male,41.0,SUV,6,28,285.35,6,0,0,28.33,Yes,0
CUST015057,42.0,Female,17.0,Hatchback,1,31,478.34,0,0,0,313.77,No,0
CUST015058,65.0,Female,7.0,Hatchback,5,43,443.41,5,0,0,382.81,Yes,1
CUST015059,55.0,Male,42.0,Hatchback,2,16,369.59,10,0,1,800.32,Yes,0
CUST015060,57.0,Male,47.0,Sedan,0,37,461.37,6,1,2,718.44,No,0
CUST015061,40.0,Female,33.0,Truck,9,30,497.35,10,0,0,34.68,Yes,0
CUST015062,46.0,Male,21.0,Truck,0,47,578.66,1,1,0,322.19,Yes,0
CUST015063,,Female,,SUV,9,6,,1,1,0,,,1
CUST015064,28.0,Male,8.0,Truck,4,45,330.82,5,0,0,81.58,Yes,0
CUST015065,21.0,Male,26.0,SUV,14,25,420.21,0,0,0,1589.42,No,0
CUST015066,53.0,Female,13.0,SUV,9,19,389.28,4,0,0,1147.27,Yes,1
CUST015067,48.0,Female,19.0,Sedan,14,30,485.81,6,0,0,234.22,Yes,0
CUST015068,27.0,Male,25.0,Sedan,8,42,247.52,0,0,1,1305.64,No,0
CUST015069,33.0,Male,40.0,Sedan,9,37,452.73,7,1,0,311.69,No,0
CUST015070,70.0,Male,6.0,SUV,7,23,438.85,5,0,0,55.16,No,0
CUST015071,47.0,Female,23.0,Sedan,7,28,376.96,10,0,0,191.66,No,0
CUST015072,52.0,Male,8.0,Sedan,10,26,382.01,4,0,1,283.79,Yes,0
CUST015073,61.0,Female,42.0,Truck,3,2,633.2,2,1,0,719.05,No,0
CUST015074,34.0,Female,6.0,SUV,3,4,352.05,1,0,0,85.01,Yes,0
CUST015075,22.0,Male,36.0,Truck,4,20,286.49,0,1,1,518.58,Yes,0
CUST015076,20.0,Male,3.0,Sedan,2,40,360.79,7,2,0,2758.98,No,0
CUST015077,33.0,Female,10.0,Truck,10,42,442.01,2,1,0,116.61,Yes,0
CUST015078,68.0,Female,3.0,Sedan,3,39,534.47,9,1,0,1314.42,Yes,0
CUST015079,21.0,Male,27.0,Truck,9,40,466.33,2,1,1,107.14,Yes,0
CUST015080,26.0,Female,48.0,Sedan,4,39,458.51,6,0,1,234.17,Yes,1
CUST015081,21.0,Male,26.0,Hatchback,14,36,330.4,3,1,0,103.73,Yes,0
CUST015082,38.0,Male,16.0,Sedan,1,22,455.2,7,0,0,620.09,No,0
CUST015083,27.0,Male,39.0,Sedan,11,7,410.87,9,1,1,2364.28,No,0
CUST015084,70.0,Female,5.0,SUV,9,24,523.22,2,0,0,431.54,Yes,0
CUST015085,48.0,Female,16.0,Sedan,15,17,419.05,10,1,1,122.3,No,0
CUST015086,34.0,Female,42.0,SUV,10,31,496.97,3,0,2,326.41,No,0
CUST015087,33.0,Female,11.0,Hatchback,4,25,524.14,2,0,0,1530.93,Yes,0
CUST015088,56.0,Male,39.0,SUV,3,36,524.53,9,0,3,85.12,Yes,0
CUST015089,64.0,Female,0.0,Hatchback,3,5,371.26,7,0,0,229.08,Yes,0
CUST015090,67.0,Female,28.0,SUV,8,20,453.44,1,2,1,76.09,No,0
CUST015091,23.0,Male,25.0,SUV,0,42,338.92,10,0,1,387.22,Yes,0
CUST015092,,Female,,SUV,3,17,,1,1,1,,,1
CUST015093,32.0,Female,50.0,SUV,5,21,166.92,7,0,0,353.42,No,0
CUST015094,60.0,Male,29.0,Truck,1,22,473.17,5,0,0,176.46,Yes,0
CUST015095,69.0,Female,29.0,Hatchback,14,31,466.15,2,0,0,369.77,Yes,0
CUST015096,48.0,Female,50.0,Truck,15,34,412.28,5,1,1,465.27,Yes,0
CUST015097,47.0,Female,3.0,SUV,8,28,443.48,9,0,0,196.83,No,0
CUST015098,54.0,Female,23.0,Hatchback,15,5,269.95,0,0,1,203.36,Yes,0
CUST015099,33.0,Female,25.0,Truck,3,48,349.56,2,0,0,922.87,No,1
CUST015100,61.0,Female,7.0,Hatchback,2,25,319.13,2,0,0,1102.93,Yes,1
CUST015101,70.0,Male,30.0,Sedan,8,46,226.99,9,0,0,552.71,Yes,0
CUST015102,53.0,Female,17.0,Hatchback,13,37,536.24,6,1,1,559.22,Yes,0
CUST015103,19.0,Male,33.0,Truck,0,24,491.55,8,0,0,196.66,No,0
CUST015104,45.0,Male,32.0,Sedan,12,8,360.93,7,0,1,646.27,Yes,0
CUST015105,65.0,Male,39.0,Hatchback,8,33,415.57,4,0,0,350.33,Yes,0
CUST015106,57.0,Female,8.0,SUV,2,6,506.59,2,0,4,331.78,No,0
CUST015107,34.0,Male,19.0,Hatchback,13,47,397.64,4,0,1,1598.28,No,0
CUST015108,,Male,,Truck,1,14,,5,1,0,,,1
CUST015109,55.0,Female,46.0,SUV,15,33,292.59,2,0,0,788.93,No,0
CUST015110,53.0,Female,45.0,Sedan,8,45,371.13,4,0,0,909.22,No,0
CUST015111,49.0,Male,1.0,Sedan,7,6,381.56,1,0,0,1022.82,Yes,0
CUST015112,42.0,Male,42.0,Hatchback,10,18,320.68,6,0,0,537.56,Yes,0
CUST015113,30.0,Female,38.0,Sedan,4,14,518.11,9,1,0,293.81,Yes,0
CUST015114,31.0,Female,20.0,Truck,14,47,321.65,0,0,0,1239.97,Yes,0
CUST015115,61.0,Male,13.0,Sedan,0,31,317.07,6,0,0,93.07,Yes,0
CUST015116,42.0,Female,29.0,Truck,14,18,220.22,10,0,0,26.24,No,0
CUST015117,52.0,Female,41.0,SUV,0,40,410.61,3,0,1,597.12,Yes,0
CUST015118,46.0,Male,45.0,Truck,5,33,402.33,2,2,0,218.57,Yes,0
CUST015119,32.0,Female,50.0,SUV,9,47,248.5,2,1,1,172.89,Yes,0
CUST015120,32.0,Male,50.0,SUV,13,23,533.16,7,1,0,415.64,Yes,1
CUST015121,64.0,Female,16.0,Truck,15,24,294.75,8,1,0,349.73,Yes,0
CUST015122,64.0,Female,32.0,Hatchback,0,37,475.82,4,0,1,202.86,No,0
CUST015123,57.0,Male,10.0,Sedan,9,19,403.2,2,0,1,17.06,No,0
CUST015124,34.0,Female,41.0,SUV,2,35,415.12,10,3,0,97.34,No,0
CUST015125,42.0,Male,47.0,SUV,14,41,560.98,7,1,1,263.75,No,0
CUST015126,40.0,Female,36.0,Hatchback,7,48,529.93,0,1,1,196.53,Yes,0
CUST015127,63.0,Male,7.0,SUV,4,24,445.33,5,0,0,747.73,No,0
CUST015128,49.0,Male,3.0,Sedan,1,20,487.47,3,0,0,86.19,Yes,0
CUST015129,48.0,Female,38.0,SUV,6,32,477.56,1,2,0,845.05,Yes,0
CUST015130,40.0,Male,41.0,Truck,8,48,384.79,7,4,0,554.57,Yes,0
CUST015131,55.0,Female,10.0,Hatchback,1,17,342.35,8,0,0,354.46,No,0
CUST015132,34.0,Female,20.0,Sedan,1,32,212.11,2,0,0,227.96,Yes,0
CUST015133,46.0,Male,3.0,SUV,0,28,332.63,3,0,0,479.74,No,0
CUST015134,19.0,Male,46.0,Truck,6,18,395.45,3,2,0,663.02,No,0
CUST015135,28.0,Male,42.0,Sedan,6,26,186.68,6,0,0,1050.88,No,0
CUST015136,33.0,Male,12.0,Sedan,15,8,315.02,8,0,1,363.9,Yes,0
CUST015137,68.0,Male,30.0,Sedan,3,25,347.78,5,2,0,422.9,Yes,0
CUST015138,34.0,Female,3.0,Hatchback,11,33,361.59,7,0,0,521.86,No,0
CUST015139,38.0,Female,15.0,Sedan,14,29,621.93,9,0,0,292.36,Yes,0
CUST015140,38.0,Male,50.0,Hatchback,15,37,599.34,4,0,0,82.52,Yes,0
CUST015141,23.0,Male,39.0,SUV,14,20,499.53,10,1,0,1258.54,Yes,0
CUST015142,63.0,Female,48.0,Sedan,4,12,566.86,6,0,1,571.24,No,0
CUST015143,62.0,Female,41.0,Hatchback,11,44,428.71,8,0,1,96.07,Yes,0
CUST015144,40.0,Female,21.0,Hatchback,5,34,518.11,6,0,0,781.63,Yes,0
CUST015145,49.0,Male,29.0,SUV,15,19,449.19,4,1,0,522.49,No,0
CUST015146,56.0,Male,15.0,Truck,9,1,370.59,7,0,1,235.6,No,0
CUST015147,62.0,Male,3.0,SUV,6,12,373.72,8,1,0,135.17,Yes,0
CUST015148,55.0,Female,49.0,Sedan,6,40,446.2,0,0,0,92.47,No,0
CUST015149,46.0,Female,24.0,Hatchback,2,15,385.9,4,0,0,529.94,Yes,0
CUST015150,48.0,Male,38.0,Hatchback,4,32,289.85,5,1,0,170.97,No,0
CUST015151,42.0,Male,41.0,Truck,11,39,330.74,10,1,0,861.53,No,0
CUST015152,19.0,Male,44.0,Hatchback,8,36,493.25,6,0,0,172.47,No,0
CUST015153,39.0,Female,47.0,Truck,11,37,475.04,5,1,1,942.99,No,0
CUST015154,54.0,Female,22.0,SUV,5,28,289.58,7,1,0,100.17,No,0
CUST015155,61.0,Male,45.0,Sedan,9,37,512.31,8,0,0,452.38,Yes,0
CUST015156,32.0,Male,44.0,Hatchback,10,28,458.46,7,1,1,197.49,Yes,0
CUST015157,23.0,Female,1.0,Sedan,13,33,400.45,8,0,0,624.66,Yes,0
CUST015158,50.0,Female,31.0,Truck,11,27,518.54,3,0,1,186.13,Yes,0
CUST015159,28.0,Male,2.0,Hatchback,10,44,342.79,6,0,0,247.22,Yes,0
CUST015160,70.0,Female,20.0,Truck,14,23,529.19,4,0,0,451.11,Yes,0
CUST015161,29.0,Female,7.0,Sedan,14,44,188.89,9,0,0,947.43,Yes,0
CUST015162,41.0,Male,38.0,Hatchback,0,33,357.6,0,2,0,970.61,Yes,0
CUST015163,,Female,,SUV,9,9,,5,1,0,,,1
CUST015164,47.0,Male,26.0,Hatchback,7,26,353.29,0,1,0,979.86,No,0
CUST015165,36.0,Female,35.0,SUV,1,1,341.56,8,0,0,542.28,Yes,0
CUST015166,62.0,Female,47.0,Truck,8,48,486.65,2,1,0,74.4,Yes,0
CUST015167,60.0,Male,47.0,Sedan,3,50,531.92,7,0,1,1033.98,No,0
CUST015168,24.0,Male,8.0,Hatchback,1,40,382.7,7,0,2,1166.02,Yes,0
CUST015169,29.0,Male,7.0,SUV,7,27,380.32,4,0,1,912.73,No,0
CUST015170,67.0,Male,13.0,Sedan,2,24,554.4,4,2,2,1701.49,Yes,0
CUST015171,46.0,Male,48.0,SUV,8,34,400.61,10,1,1,884.13,No,0
CUST015172,65.0,Male,37.0,Sedan,12,23,380.46,6,0,0,146.08,No,0
CUST015173,25.0,Male,2.0,Hatchback,4,42,278.87,2,3,0,1760.31,Yes,0
CUST015174,38.0,Male,44.0,SUV,14,33,404.24,10,0,1,288.64,No,0
CUST015175,30.0,Male,9.0,Hatchback,3,22,508.92,2,1,1,104.46,Yes,0
CUST015176,66.0,Female,32.0,Hatchback,10,18,421.03,0,0,0,339.59,Yes,0
CUST015177,44.0,Male,17.0,Truck,0,22,421.72,2,0,0,245.1,No,0
CUST015178,21.0,Female,37.0,Hatchback,11,12,482.39,3,2,0,1064.86,Yes,0
CUST015179,49.0,Male,26.0,Sedan,15,49,464.32,7,0,0,54.69,Yes,0
CUST015180,41.0,Female,29.0,Sedan,11,4,236.86,3,1,0,316.16,Yes,0
CUST015181,58.0,Male,9.0,Hatchback,0,6,386.94,10,1,0,160.97,No,0
CUST015182,26.0,Male,39.0,Hatchback,5,2,653.4,5,1,1,113.2,Yes,1
CUST015183,27.0,Male,39.0,Truck,6,10,431.17,7,0,0,677.46,No,0
CUST015184,28.0,Male,13.0,Hatchback,3,23,473.59,7,0,0,5.91,Yes,0
CUST015185,50.0,Female,46.0,SUV,13,42,275.38,10,0,0,1026.8,No,0
CUST015186,66.0,Female,6.0,Truck,11,19,255.78,9,0,0,91.84,Yes,0
CUST015187,24.0,Female,10.0,SUV,7,24,355.77,9,0,0,511.69,Yes,0
CUST015188,28.0,Female,30.0,Sedan,6,22,283.95,8,0,0,296.31,Yes,0
CUST015189,62.0,Male,25.0,Sedan,1,14,215.15,3,0,0,621.68,Yes,0
CUST015190,45.0,Female,21.0,SUV,4,41,293.96,10,1,0,415.84,Yes,0
CUST015191,55.0,Female,5.0,Truck,7,26,350.35,5,1,1,39.29,No,0
CUST015192,47.0,Male,19.0,Sedan,13,22,383.86,10,1,1,583.86,Yes,0
CUST015193,25.0,Female,42.0,Sedan,2,23,121.5,2,0,1,646.93,Yes,0
CUST015194,44.0,Male,14.0,SUV,7,1,440.07,4,0,0,483.34,No,0
CUST015195,39.0,Male,49.0,Sedan,13,39,536.78,1,1,0,142.8,No,0
CUST015196,59.0,Male,28.0,SUV,6,33,553.97,9,0,0,57.67,No,0
CUST015197,49.0,Male,30.0,Hatchback,4,26,242.4,7,0,1,128.11,Yes,0
CUST015198,31.0,Female,9.0,Truck,0,27,231.31,10,0,0,876.36,No,0
CUST015199,43.0,Female,49.0,Truck,13,32,500.32,7,1,0,565.92,No,0
CUST015200,,Female,,Sedan,4,35,,4,0,1,,,1
CUST015201,28.0,Male,8.0,Hatchback,7,24,466.04,5,0,0,210.5,Yes,0
CUST015202,24.0,Female,23.0,Truck,5,12,155.88,9,1,1,191.81,Yes,0
CUST015203,62.0,Male,36.0,Sedan,13,12,382.99,10,0,1,821.27,No,0
CUST015204,47.0,Female,27.0,Hatchback,12,36,264.98,0,0,0,173.91,No,0
CUST015205,19.0,Female,18.0,SUV,12,6,352.05,1,0,0,752.97,No,0
CUST015206,52.0,Male,28.0,Sedan,6,40,418.86,7,0,0,77.72,Yes,0
CUST015207,43.0,Female,19.0,SUV,14,45,291.84,0,0,0,803.62,Yes,0
CUST015208,42.0,Female,50.0,Sedan,14,42,320.13,0,1,0,153.84,No,0
CUST015209,18.0,Female,14.0,Truck,1,32,457.62,8,3,1,57.1,No,0
CUST015210,,Female,,Hatchback,12,24,,3,0,0,,,1
CUST015211,41.0,Male,50.0,SUV,4,40,583.22,5,0,0,30.73,Yes,0
CUST015212,55.0,Female,35.0,Truck,4,43,487.87,8,1,0,250.82,No,0
CUST015213,18.0,Male,31.0,Sedan,8,27,493.44,6,1,0,57.9,No,0
CUST015214,42.0,Male,19.0,Truck,2,3,456.27,6,4,0,276.94,Yes,0
CUST015215,51.0,Male,20.0,SUV,13,32,379.52,2,0,0,565.55,No,1
CUST015216,59.0,Female,35.0,SUV,15,24,340.58,0,1,0,1977.06,Yes,0
CUST015217,61.0,Male,27.0,SUV,13,7,444.91,6,0,0,335.17,No,0
CUST015218,22.0,Female,37.0,Hatchback,4,32,595.45,3,0,0,735.53,Yes,0
CUST015219,58.0,Female,5.0,Hatchback,1,28,369.76,6,0,1,229.27,Yes,0
CUST015220,29.0,Female,4.0,Sedan,0,9,435.52,2,1,0,477.32,Yes,0
CUST015221,25.0,Female,6.0,Truck,3,9,467.37,1,0,0,656.77,No,0
CUST015222,59.0,Male,44.0,Truck,11,4,301.44,4,0,1,184.94,No,0
CUST015223,31.0,Male,46.0,SUV,1,38,388.49,8,0,0,1364.72,Yes,0
CUST015224,37.0,Male,50.0,SUV,8,36,431.91,0,1,0,395.25,No,0
CUST015225,64.0,Female,23.0,Truck,3,3,556.13,3,0,0,617.25,Yes,0
CUST015226,57.0,Male,34.0,Sedan,2,29,400.85,9,1,1,8.26,Yes,0
CUST015227,26.0,Female,28.0,Hatchback,0,7,452.55,5,1,0,548.11,Yes,0
CUST015228,,Female,,Truck,13,41,,10,0,1,,,1
CUST015229,18.0,Female,13.0,Truck,12,7,322.08,2,0,0,302.65,Yes,0
CUST015230,28.0,Male,34.0,Truck,10,10,489.13,3,1,0,29.04,Yes,0
CUST015231,,Male,,Truck,5,4,,4,1,1,,,1
CUST015232,55.0,Male,17.0,Sedan,2,26,434.59,9,0,1,1592.67,Yes,0
CUST015233,34.0,Female,47.0,Truck,2,4,348.99,6,1,0,46.85,No,0
CUST015234,21.0,Female,21.0,Truck,1,25,327.01,2,0,0,378.63,Yes,0
CUST015235,49.0,Female,39.0,Sedan,1,13,482.91,0,0,0,822.19,No,0
CUST015236,22.0,Male,29.0,SUV,3,25,415.93,6,0,0,539.29,No,0
CUST015237,39.0,Female,41.0,SUV,5,27,195.6,2,0,1,165.21,Yes,0
CUST015238,31.0,Female,42.0,Sedan,11,2,279.26,1,1,0,123.45,Yes,0
CUST015239,38.0,Male,14.0,SUV,3,27,372.33,5,0,0,503.55,No,0
CUST015240,35.0,Female,42.0,Truck,14,2,515.18,9,0,0,476.13,No,0
CUST015241,20.0,Male,8.0,Hatchback,1,39,402.6,4,1,0,485.14,Yes,0
CUST015242,70.0,Female,19.0,Sedan,8,14,295.13,7,1,3,188.25,No,0
CUST015243,28.0,Male,3.0,SUV,12,41,168.5,0,0,0,232.91,Yes,0
CUST015244,,Male,,Hatchback,7,44,,5,0,1,,,1
